model,distribution,omega,alpha,beta,gamma,nu,forecast_variance,converged,optimizer_message,stationary,positive_constraints,persistence,log_likelihood,AIC,BIC,date,ticker,model_name,train_observations
EGARCH,normal,-0.17543416601841916,-0.014118595506853222,0.9745716211583494,-0.02803453780787978,,0.0010993199133620926,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9745716211583494,1509.5800380144979,-3011.1600760289957,-2992.6479105242774,2026-04-17,RBLX,mle_egarch_normal,756
EGARCH,student_t,-0.5839174029806986,0.10223977820905834,0.9124257489705465,-0.008936673426160013,3.445644772487859,0.0011099462806176158,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9124257489705465,1596.0563045651998,-3182.1126091303995,-3158.972402249502,2026-04-17,RBLX,mle_egarch_student_t,756
GARCH,normal,6.137639044463093e-05,1e-06,0.9456721629119524,,,0.0011297818756968372,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9456731629119525,1493.0147480213677,-2980.0294960427354,-2966.145371914197,2026-05-18,RBLX,mle_garch_normal,756
GARCH,student_t,0.0002519745760791336,0.053213995757344645,0.7329878837325291,,3.4037849401109863,0.0012089950437552922,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.7862018794898737,1587.384035447861,-3166.768070895722,-3148.2559053910036,2026-05-18,RBLX,mle_garch_student_t,756
EGARCH,normal,-0.15472503312166594,-0.006527258007937872,0.9773225723118777,-0.03158729640008681,,0.0014496085200754033,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9773225723118777,1498.9523411148211,-2989.9046822296423,-2971.392516724924,2026-05-18,RBLX,mle_egarch_normal,756
EGARCH,student_t,-0.7029177378152498,0.12278896684428763,0.8942321850226377,-0.018323916106493435,3.429796433999542,0.0014137366919094749,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.8942321850226377,1589.9202833801564,-3169.840566760313,-3146.7003598794154,2026-05-18,RBLX,mle_egarch_student_t,756
GARCH,normal,0.00013317611492128192,0.001639286831677406,0.8824758052723457,,,0.0011597504420075512,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.8841150921040231,1485.9593737257233,-2965.9187474514465,-2952.034623322908,2026-06-17,RBLX,mle_garch_normal,756
GARCH,student_t,0.00023049371013264097,0.059966489515083043,0.7489023474360109,,3.4504715472288034,0.0015538364445233706,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.8088688369510939,1578.3254384734828,-3148.6508769469656,-3130.1387114422473,2026-06-17,RBLX,mle_garch_student_t,756
EGARCH,normal,-0.14243539260125446,-0.0038096410918678223,0.9791011599074207,-0.030930929928933145,,0.0011993797334719344,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9791011599074207,1492.7004339410614,-2977.400867882123,-2958.8887023774046,2026-06-17,RBLX,mle_egarch_normal,756
EGARCH,student_t,-0.5300985755140825,0.12248412526762378,0.9198906417070942,-0.01800863956078376,3.5218044048783774,0.0015010949931743534,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9198906417070942,1581.8175677713625,-3153.635135542725,-3130.4949286618275,2026-06-17,RBLX,mle_egarch_student_t,756
GARCH,normal,3.3233718240278632e-06,0.011758704327595564,0.980225833433575,,,0.0004711638781027263,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9919845377611705,1770.171495029313,-3534.342990058626,-3520.4588659300875,2024-06-20,INTC,mle_garch_normal,756
GARCH,student_t,0.0005157500707387867,1e-06,1e-06,,5.003301546686448,0.0005157507141255866,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,2e-06,1818.6101326338626,-3629.220265267725,-3610.708099763007,2024-06-20,INTC,mle_garch_student_t,756
EGARCH,normal,-0.4556848579974656,0.061751169981139144,0.9389620159810188,0.04787381456482406,,0.0004547654020799874,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9389620159810188,1780.9642114342969,-3553.9284228685938,-3535.4162573638755,2024-06-20,INTC,mle_egarch_normal,756
EGARCH,student_t,-0.04679180468417947,0.07064722281428118,0.992825403603215,0.0056422423109625044,4.079459305232682,0.00048374185731773724,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.992825403603215,1829.2650924317568,-3648.5301848635136,-3625.389977982616,2024-06-20,INTC,mle_egarch_student_t,756
GARCH,normal,3.1378967427868943e-06,0.010836597748519416,0.981475483477255,,,0.00048144559093937637,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9923120812257744,1760.42004750271,-3514.84009500542,-3500.9559708768816,2024-07-22,INTC,mle_garch_normal,756
GARCH,student_t,0.0005625127171556754,1e-06,1.2037614360195236e-05,,4.244843440635301,0.0005625224263329275,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,1.3037614360195237e-05,1810.892538721117,-3613.785077442234,-3595.272911937516,2024-07-22,INTC,mle_garch_student_t,756
EGARCH,normal,-0.9441941158525926,0.0537856406829329,0.8740096252549567,0.07345217495444002,,0.0005447805523663843,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.8740096252549567,1772.888734584,-3537.777469168,-3519.265303663282,2024-07-22,INTC,mle_egarch_normal,756
EGARCH,student_t,-0.06978637895328964,0.06937348216414468,0.9896013635914956,0.00866971689176998,3.9365852136337467,0.0005642303704600934,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9896013635914956,1818.276064935478,-3626.552129870956,-3603.4119229900584,2024-07-22,INTC,mle_egarch_student_t,756
GARCH,normal,7.015423701536088e-05,0.028144310601568735,0.8682277568134851,,,0.0012249337186245066,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.8963720674150538,1700.2651531642477,-3394.5303063284955,-3380.646182199957,2024-08-20,INTC,mle_garch_normal,756
GARCH,student_t,1.9032521422473676e-05,0.022274165359144844,0.9547692682687116,,3.53261470435242,0.0018406920697734155,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9770434336278564,1782.4166429477066,-3556.833285895413,-3538.321120390695,2024-08-20,INTC,mle_garch_student_t,756
EGARCH,normal,-2.0,0.2526945707870366,0.7250597809988428,-0.056020138437278155,,0.0007586643979259059,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.7250597809988428,1711.7211496614107,-3415.4422993228213,-3396.930133818103,2024-08-20,INTC,mle_egarch_normal,756
EGARCH,student_t,-0.23449358427070485,0.1045763907624129,0.9663860351470751,-0.008529864144703187,3.8023638349422773,0.0016499573403000666,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9663860351470751,1784.9165383810966,-3559.8330767621933,-3536.692869881296,2024-08-20,INTC,mle_egarch_student_t,756
GARCH,normal,0.0005326824741778603,0.29009166859967705,1e-06,,,0.0008410487659531577,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.29009266859967703,1692.5326782911175,-3379.065356582235,-3365.1812324536963,2024-09-19,INTC,mle_garch_normal,756
GARCH,student_t,0.00021865956481156463,0.07748029622407107,0.6527606107770646,,3.5123755028612864,0.0009146550643890081,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.7302409070011356,1755.0903690671348,-3502.1807381342696,-3483.6685726295514,2024-09-19,INTC,mle_garch_student_t,756
EGARCH,normal,-2.0,0.27469184387821777,0.7224431311936074,-0.02319726870839849,,0.0009629212103145875,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.7224431311936074,1687.8863016059947,-3367.7726032119895,-3349.260437707271,2024-09-19,INTC,mle_egarch_normal,756
EGARCH,student_t,-0.26221173503274836,0.09525670579625437,0.9625974994331522,-0.005204256634419167,3.887357491279703,0.0012149639564708156,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9625974994331522,1758.7322622815923,-3507.4645245631846,-3484.324317682287,2024-09-19,INTC,mle_egarch_student_t,756
GARCH,normal,3.994894646139531e-05,0.07994971363788812,0.8800741660038933,,,0.0006362139979379786,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9600238796417815,1666.1815043364163,-3326.3630086728326,-3312.478884544294,2024-10-18,INTC,mle_garch_normal,756
GARCH,student_t,0.00011658956466828407,0.052260334453052754,0.7899461526537499,,3.787784537618936,0.0006404233120743679,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.8422064871068027,1747.2829259368118,-3486.5658518736236,-3468.0536863689053,2024-10-18,INTC,mle_garch_student_t,756
EGARCH,normal,-2.0,0.22920935776104137,0.7227650522674399,-0.039298902975360546,,0.0006217601766394877,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.7227650522674399,1681.0492036045944,-3354.0984072091887,-3335.5862417044705,2024-10-18,INTC,mle_egarch_normal,756
EGARCH,student_t,-0.43307334863013097,0.09178458997719216,0.9396621812311716,-0.008740233608013716,4.158776391620893,0.000655350095054921,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9396621812311716,1748.8243396027308,-3487.6486792054616,-3464.508472324564,2024-10-18,INTC,mle_egarch_student_t,756
GARCH,normal,0.0005372593175567135,0.3012072798600568,1e-06,,,0.0007595713746492898,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.30120827986005677,1683.5564414696005,-3361.112882939201,-3347.2287588106624,2024-11-18,INTC,mle_garch_normal,756
GARCH,student_t,0.00020746033097203818,0.05457396134681397,0.6003144307082234,,7.18722072529405,0.000626113776569697,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.6548883920550375,1729.7765318268564,-3451.553063653713,-3433.0408981489945,2024-11-18,INTC,mle_garch_student_t,756
EGARCH,normal,-2.0,0.27811441272684545,0.7220779681596317,-0.05958291445452419,,0.0008393180450818324,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.7220779681596317,1679.4633347695133,-3350.9266695390265,-3332.4145040343083,2024-11-18,INTC,mle_egarch_normal,756
EGARCH,student_t,-0.5480415416847991,0.11176721021191985,0.9236480662490363,-0.005462979872075809,4.48445401734222,0.0009382274288435935,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9236480662490363,1734.875205017704,-3459.750410035408,-3436.6102031545106,2024-11-18,INTC,mle_egarch_student_t,756
GARCH,normal,0.0005562333738520145,0.28043296860820477,1e-06,,,0.0006545397220665542,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.28043396860820474,1675.6450187052214,-3345.290037410443,-3331.4059132819043,2024-12-18,INTC,mle_garch_normal,756
GARCH,student_t,0.00022870588765315869,0.05237198899057329,0.576096585362239,,7.121229580678526,0.0006001280796857696,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.6284685743528122,1721.6140160615441,-3435.2280321230883,-3416.71586661837,2024-12-18,INTC,mle_garch_student_t,756
EGARCH,normal,-2.0,0.25560843350304696,0.7216823572817251,-0.06327718917393971,,0.0007530073464639707,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.7216823572817251,1671.9624919807854,-3335.924983961571,-3317.4128184568526,2024-12-18,INTC,mle_egarch_normal,756
EGARCH,student_t,-0.5541545165118525,0.10160761905783668,0.9227855101695718,-0.009524696558654589,4.539399395268666,0.0007761941780926623,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9227855101695718,1726.0093572891424,-3442.0187145782847,-3418.8785076973872,2024-12-18,INTC,mle_egarch_student_t,756
GARCH,normal,0.0005901925071580758,0.2478774591871489,1e-06,,,0.0006322758663092544,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.2478784591871489,1662.7752015680305,-3319.550403136061,-3305.6662790075225,2025-01-22,INTC,mle_garch_normal,756
GARCH,student_t,0.00029274509333287855,0.04503380067795789,0.4953781351843273,,6.863620489788447,0.0007838860765943575,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.5404119358622852,1710.608566398295,-3413.21713279659,-3394.7049672918715,2025-01-22,INTC,mle_garch_student_t,756
EGARCH,normal,-2.0,0.21936604239863577,0.7207477837098428,-0.055756236854984646,,0.0008402510264521746,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.7207477837098428,1659.1014000533357,-3310.2028001066715,-3291.690634601953,2025-01-22,INTC,mle_egarch_normal,756
EGARCH,student_t,-0.5636435552627235,0.09081818085628321,0.921403773720479,-0.005197738728166709,4.547221780567715,0.0007837844526829506,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.921403773720479,1714.7955903460768,-3419.5911806921536,-3396.450973811256,2025-01-22,INTC,mle_egarch_student_t,756
GARCH,normal,0.00037311347598044056,0.25433628359741806,0.31436539078556486,,,0.0015645351828251848,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.5687016743829829,1643.4338031739007,-3280.8676063478015,-3266.983482219263,2025-02-21,INTC,mle_garch_normal,756
GARCH,student_t,0.00021455410099423006,0.05596549332041185,0.6155866158674861,,7.191605705053486,0.0013341981339888417,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.671552109187898,1693.8875335739324,-3379.775067147865,-3361.2629016431465,2025-02-21,INTC,mle_garch_student_t,756
EGARCH,normal,-2.0,0.3176227822863216,0.7177907833265119,-0.0006569869929506176,,0.0015966204452459434,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.7177907833265119,1641.836602809522,-3275.673205619044,-3257.1610401143257,2025-02-21,INTC,mle_egarch_normal,756
EGARCH,student_t,-1.1489730269452811,0.16442928179970032,0.8388605907491858,0.04074893044356199,4.478679525465929,0.001782256207726186,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.8388605907491858,1699.2768819195421,-3388.5537638390842,-3365.4135569581867,2025-02-21,INTC,mle_egarch_student_t,756
GARCH,normal,0.00014135750323904066,0.06932262578027594,0.7626099460647934,,,0.001259966507209076,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.8319325718450693,1616.0013663472853,-3226.0027326945706,-3212.118608566032,2025-03-24,INTC,mle_garch_normal,756
GARCH,student_t,0.0002757616383693375,0.10777080330051939,0.49888997673375113,,6.6607291990943915,0.0007692654150115886,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.6066607800342705,1677.80824285075,-3347.6164857015,-3329.104320196782,2025-03-24,INTC,mle_garch_student_t,756
EGARCH,normal,-2.0,0.37414716547413046,0.7152752414914986,0.03699877943293846,,0.0009085154674168874,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.7152752414914986,1624.2635612722406,-3240.5271225444812,-3222.014957039763,2025-03-24,INTC,mle_egarch_normal,756
EGARCH,student_t,-0.7662449055911634,0.1650663737269661,0.8910169322846375,0.04023913393954543,4.297128294419852,0.001294181305480347,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.8910169322846375,1684.6192005970267,-3359.2384011940535,-3336.098194313156,2025-03-24,INTC,mle_egarch_student_t,756
GARCH,normal,9.496302099258127e-05,0.07487193754329403,0.8236405886607109,,,0.001624129103972197,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.8985125262040049,1591.8541161285484,-3177.708232257097,-3163.8241081285582,2025-04-23,INTC,mle_garch_normal,756
GARCH,student_t,0.00017401194755594697,0.062322081436427625,0.6855282777741015,,7.300056128243727,0.0008335577550828128,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.7478503592105291,1658.224320943144,-3308.448641886288,-3289.9364763815697,2025-04-23,INTC,mle_garch_student_t,756
EGARCH,normal,-2.0,0.4363614828646294,0.7121088571660048,-5.257939037217179e-05,,0.0009899226603197267,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.7121088571660048,1603.151003961938,-3198.302007923876,-3179.7898424191576,2025-04-23,INTC,mle_egarch_normal,756
EGARCH,student_t,-0.6781498867383977,0.172304380210735,0.9021889333178952,0.02222802761337468,4.036916312242867,0.0012970192182735873,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9021889333178952,1666.600503641438,-3323.201007282876,-3300.0608004019787,2025-04-23,INTC,mle_egarch_student_t,756
GARCH,normal,0.00010303806396481142,0.0739678486150673,0.8136974924092233,,,0.0007640913543139382,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.8876653410242906,1590.5075996263026,-3175.0151992526053,-3161.1310751240667,2025-05-22,INTC,mle_garch_normal,756
GARCH,student_t,5.203841516130042e-05,0.042298682977641305,0.8986739296751145,,3.9418854238702505,0.0008819667429499113,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9409726126527558,1664.8926424203896,-3321.7852848407792,-3303.273119336061,2025-05-22,INTC,mle_garch_student_t,756
EGARCH,normal,-2.0,0.4396348661008604,0.7120640424566186,0.005457837281775861,,0.0007507817027719149,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.7120640424566186,1601.7591981373014,-3195.5183962746028,-3177.0062307698845,2025-05-22,INTC,mle_egarch_normal,756
EGARCH,student_t,-0.6057463846430411,0.16970835798461223,0.9124718422042215,0.024604659461753806,4.034764129736776,0.0007793746111768179,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9124718422042215,1665.0072245906244,-3320.014449181249,-3296.8742423003514,2025-05-22,INTC,mle_egarch_student_t,756
GARCH,normal,0.00040304927747842023,0.37223199633979204,0.2583646712342123,,,0.0006180285376302082,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.6305966675740043,1601.8349975497797,-3197.6699950995594,-3183.785870971021,2025-06-24,INTC,mle_garch_normal,756
GARCH,student_t,6.844463853407457e-05,0.04869852208758803,0.8764655950340884,,3.8254472638251267,0.0008909941930231402,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9251641171216765,1662.2201777515031,-3316.4403555030062,-3297.928189998288,2025-06-24,INTC,mle_garch_student_t,756
EGARCH,normal,-2.0,0.4438351183756746,0.7115341664114673,0.01191269574599315,,0.0007094309485763938,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.7115341664114673,1598.6217102495211,-3189.2434204990423,-3170.731254994324,2025-06-24,INTC,mle_egarch_normal,756
EGARCH,student_t,-0.8315373596332444,0.19704788578618737,0.879850432319418,0.039712748435255775,3.9727356341404114,0.0008964846983736804,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.879850432319418,1662.5390310867722,-3315.0780621735444,-3291.937855292647,2025-06-24,INTC,mle_egarch_student_t,756
GARCH,normal,0.00011953457596525455,0.07256105281188195,0.7982396048378179,,,0.0006742967843300514,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.8708006576496998,1581.2764306091556,-3156.552861218311,-3142.6687370897725,2025-07-24,INTC,mle_garch_normal,756
GARCH,student_t,5.981156712449343e-05,0.045500039743563474,0.8896147334114081,,3.8161290206400755,0.0007241174978510109,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9351147731549715,1656.7022015518673,-3305.4044031037347,-3286.8922375990164,2025-07-24,INTC,mle_garch_student_t,756
EGARCH,normal,-2.0,0.43734898106525616,0.711135218306351,0.0032626877635677054,,0.000509214637588197,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.711135218306351,1593.0690697774407,-3178.1381395548815,-3159.625974050163,2025-07-24,INTC,mle_egarch_normal,756
